probe_id,probe_isp,probe_lat,probe_lon,target,cls,ip,target_lat,target_lon,target_city,target_cc,geo_method,distance_km
1014872,fasttel,33.6085,72.9905,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,pinkpetals.pk,CDN,104.21.1.130,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,reading.pk,CDN,172.67.149.149,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10943.0
7764,ptcl,31.4695,74.4105,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.5
60223,nayatel,33.6985,72.9885,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10670.3
62224,transworld,31.4695,74.4085,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.4
64078,tes,31.5215,74.3605,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.4
64535,orbit,31.3995,73.1185,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10912.6
64722,tes,24.7985,67.0785,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11347.3
65892,nayatel,31.5185,74.3615,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.8
1014872,fasttel,33.6085,72.9905,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10679.7
1015491,zcom,31.5575,74.3615,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10938.7
1015679,nova,31.4615,74.4305,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10951.0
1016126,ptcl,24.8605,66.9985,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.6
1016143,cybernet,24.8585,66.9995,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.9
1016154,cybernet,24.8595,66.9995,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.8
1016393,ptcl,32.5685,71.5315,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10736.0
1016431,ntc,24.7875,66.9685,sarazcollection.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11343.6
7613,zcom,31.5085,74.3375,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11076.6
7764,ptcl,31.4695,74.4105,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11079.5
60223,nayatel,33.6985,72.9885,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,10861.1
62224,transworld,31.4695,74.4085,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11079.5
64078,tes,31.5215,74.3605,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11074.8
64535,orbit,31.3995,73.1185,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11110.3
64722,tes,24.7985,67.0785,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11923.8
65892,nayatel,31.5185,74.3615,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11075.1
1014872,fasttel,33.6085,72.9905,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,10870.9
1015491,zcom,31.5575,74.3615,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11070.8
1015679,nova,31.4615,74.4305,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11080.0
1016126,ptcl,24.8605,66.9985,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11917.8
1016143,cybernet,24.8585,66.9995,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11918.1
1016154,cybernet,24.8595,66.9995,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11917.9
1016393,ptcl,32.5685,71.5315,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11008.1
1016431,ntc,24.7875,66.9685,skyscanner.pk,CDN,76.223.21.241,47.4815,-122.246,Seattle,US,cdn_dstip,11926.3
7613,zcom,31.5085,74.3375,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6285.0
7764,ptcl,31.4695,74.4105,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6293.0
60223,nayatel,33.6985,72.9885,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6025.8
62224,transworld,31.4695,74.4085,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6292.8
64078,tes,31.5215,74.3605,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6285.5
64535,orbit,31.3995,73.1185,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6210.2
64722,tes,24.7985,67.0785,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6315.4
65892,nayatel,31.5185,74.3615,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6285.8
1014872,fasttel,33.6085,72.9905,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6032.8
1015491,zcom,31.5575,74.3615,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6282.8
1015679,nova,31.4615,74.4305,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6294.9
1016126,ptcl,24.8605,66.9985,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6304.9
1016143,cybernet,24.8585,66.9995,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6305.1
1016154,cybernet,24.8595,66.9995,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6305.0
1016393,ptcl,32.5685,71.5315,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6012.2
1016431,ntc,24.7875,66.9685,supermeal.pk,CDN,20.0.146.251,51.5113,-0.0792,City of London,GB,cdn_dstip,6308.7
7613,zcom,31.5085,74.3375,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,thefrontierpost.com,CDN,104.21.20.193,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10943.0
7764,ptcl,31.4695,74.4105,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.5
60223,nayatel,33.6985,72.9885,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10670.3
62224,transworld,31.4695,74.4085,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.4
64078,tes,31.5215,74.3605,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.4
64535,orbit,31.3995,73.1185,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10912.6
64722,tes,24.7985,67.0785,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11347.3
65892,nayatel,31.5185,74.3615,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.8
1014872,fasttel,33.6085,72.9905,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10679.7
1015491,zcom,31.5575,74.3615,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10938.7
1015679,nova,31.4615,74.4305,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10951.0
1016126,ptcl,24.8605,66.9985,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.6
1016143,cybernet,24.8585,66.9995,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.9
1016154,cybernet,24.8595,66.9995,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.8
1016393,ptcl,32.5685,71.5315,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,10736.0
1016431,ntc,24.7875,66.9685,urbanbeauty.pk,CDN,23.227.38.32,45.413,-75.7011,Ottawa,CA,cdn_dstip,11343.6
7613,zcom,31.5085,74.3375,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.6
7764,ptcl,31.4695,74.4105,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11247.0
60223,nayatel,33.6985,72.9885,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,10968.9
62224,transworld,31.4695,74.4085,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11246.9
64078,tes,31.5215,74.3605,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.0
64535,orbit,31.3995,73.1185,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11213.5
64722,tes,24.7985,67.0785,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11669.7
65892,nayatel,31.5185,74.3615,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11240.3
1014872,fasttel,33.6085,72.9905,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,10978.4
1015491,zcom,31.5575,74.3615,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11236.2
1015679,nova,31.4615,74.4305,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11248.4
1016126,ptcl,24.8605,66.9985,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.0
1016143,cybernet,24.8585,66.9995,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.3
1016154,cybernet,24.8595,66.9995,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11660.2
1016393,ptcl,32.5685,71.5315,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11039.5
1016431,ntc,24.7875,66.9685,vidmateapp.com.pk,CDN,172.67.161.148,43.6532,-79.3832,Toronto,CA,cdn_dstip,11666.2
7613,zcom,31.5085,74.3375,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10943.0
7764,ptcl,31.4695,74.4105,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.5
60223,nayatel,33.6985,72.9885,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10670.3
62224,transworld,31.4695,74.4085,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.4
64078,tes,31.5215,74.3605,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.4
64535,orbit,31.3995,73.1185,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10912.6
64722,tes,24.7985,67.0785,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11347.3
65892,nayatel,31.5185,74.3615,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.8
1014872,fasttel,33.6085,72.9905,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10679.7
1015491,zcom,31.5575,74.3615,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10938.7
1015679,nova,31.4615,74.4305,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10951.0
1016126,ptcl,24.8605,66.9985,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.6
1016143,cybernet,24.8585,66.9995,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.9
1016154,cybernet,24.8595,66.9995,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.8
1016393,ptcl,32.5685,71.5315,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10736.0
1016431,ntc,24.7875,66.9685,wbm.com.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11343.6
7613,zcom,31.5085,74.3375,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10943.0
7764,ptcl,31.4695,74.4105,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.5
60223,nayatel,33.6985,72.9885,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10670.3
62224,transworld,31.4695,74.4085,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.4
64078,tes,31.5215,74.3605,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.4
64535,orbit,31.3995,73.1185,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10912.6
64722,tes,24.7985,67.0785,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11347.3
65892,nayatel,31.5185,74.3615,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.8
1014872,fasttel,33.6085,72.9905,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10679.7
1015491,zcom,31.5575,74.3615,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10938.7
1015679,nova,31.4615,74.4305,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10951.0
1016126,ptcl,24.8605,66.9985,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.6
1016143,cybernet,24.8585,66.9995,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.9
1016154,cybernet,24.8595,66.9995,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.8
1016393,ptcl,32.5685,71.5315,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10736.0
1016431,ntc,24.7875,66.9685,zarajahan.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11343.6
7613,zcom,31.5085,74.3375,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10943.0
7764,ptcl,31.4695,74.4105,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.5
60223,nayatel,33.6985,72.9885,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10670.3
62224,transworld,31.4695,74.4085,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10949.4
64078,tes,31.5215,74.3605,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.4
64535,orbit,31.3995,73.1185,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10912.6
64722,tes,24.7985,67.0785,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11347.3
65892,nayatel,31.5185,74.3615,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10942.8
1014872,fasttel,33.6085,72.9905,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10679.7
1015491,zcom,31.5575,74.3615,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10938.7
1015679,nova,31.4615,74.4305,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10951.0
1016126,ptcl,24.8605,66.9985,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.6
1016143,cybernet,24.8585,66.9995,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.9
1016154,cybernet,24.8595,66.9995,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11337.8
1016393,ptcl,32.5685,71.5315,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,10736.0
1016431,ntc,24.7875,66.9685,zing.pk,CDN,23.227.38.65,45.413,-75.7011,Ottawa,CA,cdn_dstip,11343.6
7613,zcom,31.5085,74.3375,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12604.9
7764,ptcl,31.4695,74.4105,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12607.8
60223,nayatel,33.6985,72.9885,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12389.5
62224,transworld,31.4695,74.4085,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12607.8
64078,tes,31.5215,74.3605,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12603.1
64535,orbit,31.3995,73.1185,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12638.9
64722,tes,24.7985,67.0785,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,13447.1
65892,nayatel,31.5185,74.3615,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12603.4
1014872,fasttel,33.6085,72.9905,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12399.4
1015491,zcom,31.5575,74.3615,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12599.2
1015679,nova,31.4615,74.4305,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12608.3
1016126,ptcl,24.8605,66.9985,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,13441.0
1016143,cybernet,24.8585,66.9995,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,13441.2
1016154,cybernet,24.8595,66.9995,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,13441.1
1016393,ptcl,32.5685,71.5315,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,12536.0
1016431,ntc,24.7875,66.9685,588wingames.pk,Abroad,66.29.148.121,34.0356,-118.442,Los Angeles,US,server_ip,13449.3
7613,zcom,31.5085,74.3375,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11648.5
7764,ptcl,31.4695,74.4105,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11654.4
60223,nayatel,33.6985,72.9885,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11381.4
62224,transworld,31.4695,74.4085,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11654.3
64078,tes,31.5215,74.3605,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11647.6
64535,orbit,31.3995,73.1185,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11631.8
64722,tes,24.7985,67.0785,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,12157.8
65892,nayatel,31.5185,74.3615,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11648.0
1014872,fasttel,33.6085,72.9905,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11391.2
1015491,zcom,31.5575,74.3615,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11643.8
1015679,nova,31.4615,74.4305,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,11655.7
1016126,ptcl,24.8605,66.9985,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,12148.6
1016143,cybernet,24.8585,66.9995,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,12148.8
1016154,cybernet,24.8595,66.9995,777sxgameapp.pk,Abroad,198.54.120.127,41.8781,-87.6298,Chicago,US,server_ip,12148.7
